id,Q3,Q3B1,Q3B2,Q3B3,Q4,Q4A01,Q4A02,Q4A03,Q4A04,Q4A05,Q4A06,Q4A07,Q4A08,Q4A09,Q4A10,Q4A11,Q4A12,Q4A13,Q4A14,Q4A15,Q4A16,Q4A17,Q4B1,Q4B2,Q4B3,Q5A01,Q5A02,Q5A03,Q5A04,Q5A05,Q5A06,Q5A07,Q5A08,Q5A09,Q5A10,Q5A11,Q5A12,Q5A13,Q5A14,Q5A15,Q5A16,Q5A17,Q2a1,Q2a2,RQ2A2,Q11A$01,총액1인TOT,Q7,Q7_01,Q7_02,D_MON,D_MON_season,D_NAT,D_NAT_GROUP,D_SEX,D_AGE
754.0,3.0,,,,1.0,,2.0,3.0,,,,,,,,,,,14.0,,,,2.0,3.0,14.0,,2.0,,,,,,,,,,,,,,,,4,5,2.00,1.00,2000.00,4.0,1.0,0.0,1.00,4.00,97.00,4.00,1.00,3.00
755.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,2.0,,,,,,,,,,,,,,,,210,211,14.00,,6587.72,4.0,1.0,0.0,1.00,4.00,2.00,1.00,1.00,6.00
764.0,4.0,,,,1.0,1.0,,,,,,,,,,,,,,15.0,,,15.0,1.0,,1.0,,,,,,,,,,,,,,,,,79,80,13.00,,2512.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,2.00,2.00
771.0,3.0,,,,1.0,1.0,2.0,3.0,,,,,,,,,,,14.0,,,,1.0,2.0,3.0,,,3.0,,,,,,,,,12.0,13.0,,,,,89,90,13.00,1.00,7850.00,4.0,1.0,0.0,1.00,4.00,2.00,1.00,1.00,3.00
775.0,4.0,,,,1.0,1.0,2.0,,4.0,5.0,,,,,,,12.0,,,15.0,,,12.0,2.0,5.0,,,,,5.0,,,,,,,,,,,16.0,,179,180,14.00,,10990.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,2.00,1.00
778.0,4.0,,,,1.0,1.0,2.0,,,,,,,,,,,13.0,,15.0,,,2.0,1.0,13.0,1.0,,,,,,,,,,,,,,,,,119,120,14.00,,12560.00,3.0,0.0,0.0,1.00,4.00,2.00,1.00,2.00,3.00
787.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,2.0,,,,,,,,,,,,,,,,89,90,13.00,1.00,8691.00,4.0,1.0,0.0,1.00,4.00,1.00,1.00,1.00,3.00
803.0,2.0,1.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,89,90,13.00,,3925.00,3.0,0.0,0.0,1.00,4.00,2.00,1.00,2.00,6.00
804.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,17.0,17.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,250,251,14.00,,8234.65,5.0,1.0,1.0,1.00,4.00,2.00,1.00,1.00,2.00
807.0,4.0,,,,1.0,,,3.0,4.0,5.0,,,,,,,,,,15.0,,,5.0,4.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,329,330,14.00,,23550.00,4.0,1.0,0.0,1.00,4.00,2.00,1.00,2.00,2.00
808.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,2.0,,4.0,,,,,,,,,,,,,,64,65,13.00,,785.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,1.00,2.00
812.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,2.0,,,,,,,,,,,,,,,,89,90,13.00,,4710.00,4.0,1.0,0.0,1.00,4.00,2.00,1.00,1.00,3.00
814.0,4.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,15.0,,,2.0,1.0,,,,,,,6.0,,,,,,,,,,,,329,330,14.00,,20410.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,2.00,2.00
816.0,4.0,,,,1.0,,2.0,,,,,,,,,,,,,15.0,,,2.0,15.0,,1.0,,,,,,,,,,,,,,,,,329,330,14.00,,10705.05,4.0,1.0,0.0,1.00,4.00,2.00,1.00,2.00,2.00
819.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,,10.0,,,,,,,,13,14,11.00,1.00,20268.00,5.0,1.0,1.0,1.00,4.00,11.00,2.00,1.00,5.00
820.0,4.0,,,,1.0,,2.0,,,,6.0,,,,,,,13.0,,15.0,,,6.0,2.0,13.0,1.0,,,,,,,,,,,,,,,,,179,180,14.00,,9420.00,4.0,1.0,0.0,1.00,4.00,2.00,1.00,1.00,2.00
821.0,2.0,13.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,17.0,17.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,120,121,14.00,,8234.65,4.0,1.0,0.0,1.00,4.00,2.00,1.00,2.00,5.00
822.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,,,,,,,,,,15.0,,,1.0,3.0,2.0,1.0,,3.0,,,,,,,,,,,,,,,179,180,14.00,,7850.00,4.0,1.0,0.0,1.00,4.00,2.00,1.00,2.00,1.00
824.0,2.0,13.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,17.0,1.0,17.0,,,,3.0,,,,,,,10.0,,,,,,,,40,41,12.00,,4053.60,5.0,1.0,1.0,1.00,4.00,11.00,2.00,1.00,3.00
825.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,1.0,2.0,3.0,,2.0,,,,,,,,,,,,,,,,59,60,12.00,,6280.00,3.0,0.0,0.0,1.00,4.00,2.00,1.00,2.00,5.00
832.0,2.0,3.0,4.0,2.0,1.0,,2.0,3.0,4.0,,6.0,,,,,,,,,,,,4.0,2.0,6.0,,,,,,,,,,10.0,,,13.0,,,,,59,60,12.00,1.00,4053.60,5.0,1.0,1.0,1.00,4.00,11.00,2.00,1.00,1.00
841.0,4.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,15.0,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,329,330,14.00,,12560.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,2.00,2.00
848.0,3.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,15.0,,,1.0,2.0,,,,,,,,,,,,,,,14.0,,,,69,70,13.00,,3140.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,1.00,4.00
851.0,3.0,,,,1.0,1.0,2.0,3.0,4.0,,6.0,,,,,,,,14.0,,,,6.0,3.0,1.0,,,,,,,,,,,,,,14.0,,,,69,70,13.00,,6280.00,4.0,1.0,0.0,1.00,4.00,2.00,1.00,2.00,4.00
852.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,11.0,12.0,,,,,,5.0,6.0,3.0,1.0,,,,,,,,9.0,,,,,,,,,180,181,14.00,,7380.75,4.0,1.0,0.0,1.00,4.00,97.00,4.00,2.00,1.00
854.0,4.0,,,,1.0,1.0,,,,,,,,,,,,,,15.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,329,330,14.00,,26690.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,1.00,2.00
856.0,4.0,,,,1.0,1.0,2.0,3.0,,,6.0,,,,,,12.0,13.0,,15.0,,,2.0,6.0,12.0,,,,,,,,,,,11.0,,,,,,,179,180,14.00,,9420.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,2.00,3.00
857.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,9.0,10.0,11.0,12.0,13.0,,,,,2.0,3.0,13.0,1.0,,3.0,,,,,,9.0,,11.0,,13.0,,,,17.0,180,181,14.00,1.00,9084.00,5.0,1.0,1.0,1.00,4.00,97.00,4.00,2.00,2.00
862.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,,,,,,,,11.0,12.0,,,,,,1.0,2.0,11.0,1.0,,,,,,,,,,,,,,,,,89,90,13.00,1.00,7850.00,3.0,0.0,0.0,1.00,4.00,2.00,1.00,2.00,3.00
868.0,3.0,,,,2.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,3.0,,,,,,,,,,,,,,,30,31,12.00,1.00,7700.00,4.0,1.0,0.0,1.00,4.00,9.00,3.00,1.00,3.00
870.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,,10.0,11.0,12.0,13.0,,,,,6.0,3.0,2.0,1.0,,,,,,,,9.0,,11.0,,13.0,,,,17.0,180,181,14.00,1.00,5677.50,5.0,1.0,1.0,1.00,4.00,97.00,4.00,2.00,2.00
872.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,,,,3.0,,,,,,,,,,,,,,,119,120,14.00,,8635.00,3.0,0.0,0.0,1.00,4.00,2.00,1.00,2.00,4.00
874.0,3.0,,,,1.0,1.0,2.0,3.0,,5.0,6.0,,,,,,,,14.0,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,16.0,,119,120,14.00,,3925.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,2.00,2.00
877.0,3.0,,,,1.0,,2.0,,,,,,,,,,,,14.0,,,,2.0,,,,,,,,,,,,,,,13.0,,,,,19,20,11.00,1.00,340.65,4.0,1.0,0.0,1.00,4.00,97.00,4.00,1.00,2.00
883.0,3.0,,,,1.0,,2.0,,,,,,,,,,,,14.0,,16.0,,16.0,14.0,2.0,1.0,,,,,,,,9.0,,11.0,,13.0,,,,,59,60,12.00,,10000.00,5.0,1.0,1.0,1.00,4.00,18.00,1.00,1.00,2.00
887.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,,12.0,13.0,,,,,3.0,4.0,2.0,1.0,,,4.0,5.0,,,,,,,,,,15.0,16.0,,269,270,14.00,1.00,21980.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,2.00,4.00
890.0,2.0,13.0,3.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,2.0,1.0,3.0,1.0,2.0,,4.0,,,,,,,,,,,,,,149,150,14.00,,7850.00,4.0,1.0,0.0,1.00,4.00,2.00,1.00,1.00,4.00
891.0,4.0,,,,1.0,1.0,,3.0,4.0,5.0,6.0,,,,,,,13.0,,,,,1.0,4.0,5.0,1.0,2.0,3.0,4.0,,,,,9.0,,,,13.0,,,,17.0,180,181,14.00,1.00,2470.40,5.0,1.0,1.0,1.00,4.00,97.00,4.00,1.00,2.00
901.0,3.0,,,,1.0,1.0,2.0,,4.0,,6.0,,,,,,,,14.0,,16.0,,1.0,4.0,16.0,1.0,2.0,,,,,,,,,,,,,,,,14,15,11.00,1.00,1646.93,5.0,1.0,1.0,1.00,4.00,12.00,2.00,1.00,3.00
902.0,3.0,,,,1.0,,2.0,,4.0,,6.0,,,,,,,,14.0,,,,4.0,6.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,14,15,11.00,1.00,3406.50,5.0,1.0,1.0,1.00,4.00,12.00,2.00,1.00,3.00
905.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,16.0,,14.0,16.0,,,,,,,,,,,,,,,14.0,,16.0,,39,40,12.00,1.00,4900.00,4.0,1.0,0.0,1.00,4.00,18.00,1.00,1.00,3.00
906.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,11.0,,,,,,,2.0,11.0,4.0,1.0,,3.0,,,,,,9.0,,,,13.0,,,,17.0,150,151,14.00,1.00,5677.50,5.0,1.0,1.0,1.00,4.00,12.00,2.00,2.00,2.00
907.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,8.0,,,11.0,12.0,13.0,,,,,3.0,4.0,11.0,1.0,,3.0,,5.0,,,,,,,,13.0,,,,17.0,150,151,14.00,1.00,5677.50,5.0,1.0,1.0,1.00,4.00,12.00,2.00,2.00,2.00
923.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,14.0,,,,1.0,14.0,,,2.0,,,,,,,,,,,,,,,,359,360,14.00,,13000.00,5.0,1.0,1.0,1.00,4.00,9.00,3.00,1.00,4.00
926.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,,6.0,,8.0,9.0,,11.0,,,,15.0,,,2.0,3.0,1.0,1.0,,3.0,4.0,,,,,,,,,13.0,,,,17.0,179,180,14.00,1.00,2882.13,5.0,1.0,1.0,1.00,4.00,18.00,1.00,2.00,1.00
943.0,3.0,,,,2.0,,2.0,,4.0,,,,,,,11.0,,,14.0,,,,11.0,2.0,4.0,,2.0,,,,,,,,,,,,,,,,364,365,14.00,,3000.00,5.0,1.0,1.0,1.00,4.00,9.00,3.00,1.00,4.00
946.0,3.0,,,,1.0,,2.0,3.0,,,,,,,,,,,14.0,,,,14.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,29,30,11.00,1.00,4000.00,4.0,1.0,0.0,1.00,4.00,7.00,1.00,1.00,3.00
950.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,2.0,,,,,,,,,,,,,,,,6,7,2.00,1.00,5000.00,4.0,1.0,0.0,1.00,4.00,9.00,3.00,1.00,5.00
951.0,2.0,13.0,,,1.0,,,,,,,,,,,,,,,,,17.0,17.0,,,,2.0,,,,,,,,,,,,,,,,17,18,11.00,,1500.00,5.0,1.0,1.0,1.00,4.00,9.00,3.00,2.00,2.00
959.0,2.0,13.0,,,1.0,1.0,,3.0,,,,,,,,,,,,,,17.0,17.0,3.0,1.0,1.0,2.0,,4.0,,,,,,,,,,,,,,180,181,14.00,,4117.33,5.0,1.0,1.0,1.00,4.00,17.00,1.00,2.00,5.00
967.0,3.0,,,,2.0,,2.0,,,,,,,,,,,,14.0,,,,2.0,14.0,,1.0,,,,,,,,,,,,,,,,,20,21,11.00,1.00,7700.00,4.0,1.0,0.0,1.00,4.00,9.00,3.00,1.00,4.00
997.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,,,,,,,,,,7,8,3.00,1.00,2500.00,4.0,1.0,0.0,1.00,4.00,9.00,3.00,2.00,2.00
1001.0,2.0,13.0,3.0,7.0,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,,,,,,,,3.0,4.0,6.0,1.0,,,4.0,,,,,,,,,,,,,,36,37,12.00,1.00,3600.00,5.0,1.0,1.0,1.00,4.00,9.00,3.00,1.00,3.00
1002.0,4.0,,,,1.0,,2.0,3.0,4.0,,,,,,10.0,,,,,15.0,,,15.0,4.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,149,150,14.00,,8234.65,5.0,1.0,1.0,1.00,4.00,97.00,4.00,1.00,2.00
1045.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,,12.0,,,15.0,,,15.0,5.0,2.0,,,,,,,,,,,,,,,,16.0,,120,121,14.00,,5000.00,5.0,1.0,1.0,1.00,4.00,15.00,1.00,2.00,2.00
1046.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,8.0,,,11.0,12.0,,,,,,3.0,2.0,5.0,1.0,2.0,,4.0,,,,,,,,,13.0,,,,17.0,165,166,14.00,1.00,6245.25,4.0,1.0,0.0,1.00,4.00,12.00,2.00,2.00,2.00
1051.0,3.0,,,,1.0,,,3.0,4.0,5.0,6.0,,,9.0,,11.0,,,14.0,,,,14.0,9.0,3.0,,,,,,,,,,,,12.0,13.0,14.0,,,,300,301,14.00,,34065.00,5.0,1.0,1.0,1.00,4.00,12.00,2.00,1.00,2.00
1052.0,3.0,,,,2.0,1.0,2.0,,,,,,,,,,,,14.0,,,,1.0,2.0,14.0,,,,,,,,8.0,,,,,,,,,,16,17,11.00,1.00,113.55,5.0,1.0,1.0,1.00,4.00,97.00,4.00,1.00,3.00
1055.0,3.0,,,,2.0,1.0,2.0,,4.0,5.0,,,,,,,,,,15.0,,,4.0,1.0,2.0,,,,4.0,,,,8.0,,,,,,,,,,20,21,11.00,1.00,227.10,5.0,1.0,1.0,1.00,4.00,97.00,4.00,1.00,4.00
1059.0,3.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,9.0,10.0,11.0,12.0,13.0,14.0,,,,13.0,12.0,9.0,1.0,2.0,,4.0,,,,,,,11.0,,13.0,14.0,,,17.0,300,301,14.00,1.00,11528.51,5.0,1.0,1.0,1.00,4.00,11.00,2.00,2.00,2.00
1060.0,4.0,,,,1.0,,2.0,3.0,4.0,,,,,,,11.0,,,,15.0,,,15.0,2.0,3.0,1.0,2.0,,4.0,,,,,,,,,13.0,,,,17.0,180,181,14.00,,4542.00,5.0,1.0,1.0,1.00,4.00,97.00,4.00,2.00,2.00
1068.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,11.0,,,,15.0,,,3.0,5.0,15.0,1.0,,,,5.0,,,,,,,,13.0,,,,17.0,180,181,14.00,,6699.45,5.0,1.0,1.0,1.00,4.00,13.00,2.00,1.00,2.00
1069.0,3.0,,,,2.0,1.0,2.0,,4.0,,6.0,,,,,,,,14.0,,,,1.0,2.0,14.0,1.0,2.0,,4.0,,,,,,,,,,,,,,110,111,14.00,1.00,7020.00,4.0,1.0,0.0,1.00,4.00,16.00,1.00,1.00,4.00
1085.0,3.0,,,,1.0,,2.0,,,,,,,,,11.0,12.0,13.0,14.0,,,,12.0,11.0,14.0,1.0,,,,,,,,,,,,,,,,,120,121,14.00,,3705.59,5.0,1.0,1.0,1.00,4.00,14.00,2.00,2.00,2.00
1090.0,3.0,,,,1.0,1.0,2.0,3.0,4.0,,6.0,,,9.0,,,,13.0,14.0,,,,1.0,2.0,14.0,1.0,,3.0,,,,,,,,,,13.0,,,,,180,181,14.00,1.00,10000.00,5.0,1.0,1.0,1.00,4.00,14.00,2.00,1.00,4.00
1101.0,4.0,,,,1.0,1.0,2.0,3.0,,,,,,,10.0,11.0,12.0,,,15.0,,,3.0,,,,,,,,,,,,,,,,14.0,,,,119,120,14.00,,5352.52,5.0,1.0,1.0,1.00,4.00,19.00,1.00,2.00,2.00
1107.0,3.0,,,,1.0,1.0,2.0,3.0,,,,,,,,,,,14.0,,,,1.0,3.0,14.0,1.0,,,,,,,,,,,,13.0,,,,,3,4,2.00,1.00,7000.00,5.0,1.0,1.0,1.00,4.00,9.00,3.00,1.00,6.00
1116.0,4.0,,,,1.0,1.0,2.0,3.0,,,,7.0,,,,,12.0,,,15.0,,,1.0,2.0,3.0,,,,,,,,,,,11.0,,,,,,,119,120,14.00,,5764.26,5.0,1.0,1.0,1.00,4.00,19.00,1.00,2.00,2.00
1118.0,3.0,,,,1.0,,,3.0,,,,,,,,,,,14.0,,,,14.0,3.0,,1.0,,,,,,,,,,,,13.0,,,,,3,4,2.00,1.00,6000.00,5.0,1.0,1.0,1.00,4.00,9.00,3.00,1.00,6.00
1133.0,2.0,13.0,,,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,1.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,20,21,11.00,1.00,3000.00,5.0,1.0,1.0,1.00,4.00,9.00,3.00,1.00,3.00
1134.0,3.0,,,,1.0,,2.0,,,,,,,,,,12.0,,14.0,,,,14.0,2.0,12.0,,,,4.0,,,,,,,,,,,,,,300,301,14.00,,51054.83,4.0,1.0,0.0,1.00,4.00,9.00,3.00,2.00,2.00
1143.0,2.0,13.0,,,1.0,1.0,2.0,3.0,4.0,5.0,,,,,,,,,,,,,4.0,3.0,2.0,,,,,,,,,,,11.0,,,,,,17.0,179,180,14.00,1.00,4940.79,5.0,1.0,1.0,1.00,4.00,97.00,4.00,2.00,5.00
1151.0,3.0,,,,1.0,,2.0,3.0,,,,,,,,,,,14.0,,,,14.0,2.0,3.0,1.0,,,,,,,,9.0,,11.0,,,,,,,14,15,11.00,1.00,6000.00,5.0,1.0,1.0,1.00,4.00,9.00,3.00,1.00,5.00
1156.0,3.0,,,,1.0,1.0,2.0,3.0,4.0,,,,,,,,,,14.0,,,,14.0,1.0,3.0,1.0,,,,,,,,9.0,,,,13.0,,,,,120,121,14.00,1.00,22710.00,1.0,0.0,0.0,1.00,4.00,13.00,2.00,1.00,4.00
1157.0,2.0,13.0,,,1.0,,,,,,,,,,,,,,,,,17.0,17.0,,,,2.0,,,,,,,,,,,,,,,,7,8,3.00,,3000.00,5.0,1.0,1.0,1.00,4.00,9.00,3.00,1.00,4.00
1159.0,1.0,13.0,12.0,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,,,,,,,,1.0,2.0,6.0,1.0,,,4.0,,,,,,,,,,,,,,90,91,14.00,1.00,10219.50,5.0,1.0,1.0,1.00,4.00,13.00,2.00,2.00,2.00
1161.0,2.0,13.0,10.0,9.0,1.0,,2.0,,,,,,,,,,,,,,,17.0,17.0,2.0,,,,,,,,,,,,,,,,15.0,,,30,31,12.00,,5000.00,3.0,0.0,0.0,1.00,4.00,9.00,3.00,2.00,3.00
1162.0,2.0,13.0,,,1.0,1.0,2.0,,4.0,,,,,,,,,,,,,,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,45,46,12.00,,4542.00,5.0,1.0,1.0,1.00,4.00,13.00,2.00,2.00,4.00
1165.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,14.0,,,,14.0,1.0,,,,,,,,,,,,,,13.0,,,,,4,5,2.00,1.00,2838.75,5.0,1.0,1.0,1.00,4.00,13.00,2.00,1.00,3.00
1175.0,2.0,13.0,,,1.0,1.0,2.0,3.0,4.0,,,,,,,11.0,,,,,,,4.0,3.0,11.0,1.0,2.0,,,,,,,,,,,,,,,,100,101,14.00,,2838.75,5.0,1.0,1.0,1.00,4.00,13.00,2.00,1.00,3.00
1178.0,3.0,,,,1.0,,2.0,,,,,,,,,,,,14.0,,,,14.0,2.0,,,,,,,,,,,,,12.0,,,,,,45,46,12.00,1.00,823.47,4.0,1.0,0.0,1.00,4.00,18.00,1.00,1.00,2.00
1185.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,15.0,,,14.0,15.0,,1.0,,,,,,,,,,,12.0,,,,,,6,7,2.00,1.00,5677.50,4.0,1.0,0.0,1.00,4.00,97.00,4.00,1.00,4.00
1187.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,15.0,,,14.0,15.0,,1.0,,,,,,,,,,,12.0,,,,,,6,7,2.00,1.00,5677.50,4.0,1.0,0.0,1.00,4.00,97.00,4.00,1.00,4.00
1189.0,3.0,,,,1.0,1.0,2.0,3.0,,,,,,,,,12.0,,14.0,,,,2.0,1.0,12.0,1.0,2.0,,,,,,,,,,,,,,,,239,240,14.00,,8691.00,5.0,1.0,1.0,1.00,4.00,1.00,1.00,2.00,4.00
1190.0,1.0,1.0,4.0,7.0,1.0,1.0,,,4.0,,6.0,,,,,,,,,,,,4.0,1.0,6.0,1.0,,,,,,,,,,11.0,,13.0,,15.0,,,30,31,12.00,1.00,4000.00,5.0,1.0,1.0,1.00,4.00,97.00,4.00,2.00,2.00
1191.0,4.0,,,,1.0,,2.0,3.0,4.0,,,,,,,11.0,,,,15.0,,,3.0,4.0,11.0,1.0,,,,,,,,9.0,,,,,,,,,179,180,14.00,1.00,8691.00,5.0,1.0,1.0,1.00,4.00,1.00,1.00,1.00,1.00
1193.0,2.0,2.0,1.0,5.0,1.0,1.0,2.0,3.0,4.0,,6.0,,,,,,12.0,,,,,,2.0,12.0,1.0,1.0,,,4.0,,,,,,,,,,,,,,59,60,12.00,1.00,6083.70,5.0,1.0,1.0,1.00,4.00,1.00,1.00,2.00,3.00
1196.0,4.0,,,,1.0,,2.0,,4.0,,6.0,,,,,,,,,15.0,,,6.0,2.0,4.0,1.0,,,,,,,,,,,12.0,13.0,,15.0,,,180,181,14.00,1.00,5000.00,5.0,1.0,1.0,1.00,4.00,12.00,2.00,2.00,2.00
1197.0,1.0,4.0,10.0,9.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,,,,,,,,3.0,4.0,5.0,1.0,2.0,,4.0,,,,,,,,,,,,,,21,22,11.00,1.00,2271.00,5.0,1.0,1.0,1.00,4.00,13.00,2.00,1.00,3.00
1202.0,4.0,,,,1.0,,2.0,,,,,,,,,,,13.0,,15.0,,,13.0,2.0,15.0,1.0,,,,5.0,,,,,,11.0,,,,,,,159,160,14.00,1.00,6587.72,4.0,1.0,0.0,1.00,4.00,97.00,4.00,1.00,3.00
1205.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,,,,,,,,,,5,6,2.00,1.00,2000.00,5.0,1.0,1.0,1.00,4.00,12.00,2.00,1.00,4.00
1206.0,1.0,6.0,1.0,10.0,1.0,1.0,2.0,,,5.0,,7.0,,,,,,,,,,,7.0,5.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,29,30,11.00,1.00,6756.00,5.0,1.0,1.0,1.00,4.00,97.00,4.00,2.00,3.00
1207.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,9.0,,11.0,,13.0,,15.0,,,3.0,2.0,6.0,1.0,,,,,,,,,,,,13.0,14.0,,16.0,,149,150,14.00,1.00,4542.00,4.0,1.0,0.0,1.00,4.00,12.00,2.00,1.00,2.00
1208.0,1.0,6.0,2.0,4.0,1.0,1.0,2.0,,,5.0,,,,9.0,,,,,,,,,9.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,29,30,11.00,1.00,6756.00,5.0,1.0,1.0,1.00,4.00,97.00,4.00,2.00,3.00
1218.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,,,,,,,,,,,,13.0,,,,,2,3,1.00,1.00,4000.00,4.0,1.0,0.0,1.00,4.00,9.00,3.00,1.00,3.00
1219.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,14.0,,,,14.0,1.0,,,2.0,,,,,,,,,,,,,,,,7,8,3.00,1.00,5000.00,5.0,1.0,1.0,1.00,4.00,9.00,3.00,1.00,5.00
1227.0,4.0,,,,1.0,,2.0,3.0,,,6.0,,,,,,,,,15.0,,,15.0,3.0,2.0,1.0,,3.0,,,,,,,,,,13.0,,,,,89,90,13.00,1.00,18168.00,5.0,1.0,1.0,1.00,4.00,13.00,2.00,2.00,2.00
1228.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,2.0,3.0,,,,,,,10.0,,12.0,13.0,,,,,7,8,3.00,1.00,3703.50,3.0,0.0,0.0,1.00,4.00,4.00,1.00,1.00,4.00
1229.0,4.0,,,,1.0,,,,,,,,,,,,,,,15.0,,,15.0,,,1.0,,,,,,,,,,,,,,,,,300,301,14.00,,15000.00,5.0,1.0,1.0,1.00,4.00,4.00,1.00,2.00,2.00
1233.0,2.0,13.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,17.0,17.0,1.0,2.0,,,,,,,,,9.0,,11.0,,,,,,,35,36,12.00,,5000.00,5.0,1.0,1.0,1.00,4.00,8.00,4.00,2.00,4.00
1234.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,,,,,13.0,,,,,6,7,2.00,1.00,2271.00,4.0,1.0,0.0,1.00,4.00,13.00,2.00,1.00,4.00
1235.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,,,,,13.0,,,,,6,7,2.00,1.00,2271.00,5.0,1.0,1.0,1.00,4.00,13.00,2.00,1.00,3.00
1237.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,,,,,13.0,,,,,6,7,2.00,1.00,2271.00,5.0,1.0,1.0,1.00,4.00,13.00,2.00,1.00,5.00
