id,Q3,Q3B1,Q3B2,Q3B3,Q4,Q4A01,Q4A02,Q4A03,Q4A04,Q4A05,Q4A06,Q4A07,Q4A08,Q4A09,Q4A10,Q4A11,Q4A12,Q4A13,Q4A14,Q4A15,Q4A16,Q4A17,Q4B1,Q4B2,Q4B3,Q5A01,Q5A02,Q5A03,Q5A04,Q5A05,Q5A06,Q5A07,Q5A08,Q5A09,Q5A10,Q5A11,Q5A12,Q5A13,Q5A14,Q5A15,Q5A16,Q5A17,Q2a1,Q2a2,RQ2A2,Q11A$01,ÃÑ¾×1ÀÎTOT,Q7,Q7_01,Q7_02,D_MON,D_MON_season,D_NAT,D_NAT_GROUP,D_SEX,D_AGE
14670,1,1,3,12,1,1,2,3,4,,,,,,,,,13,,,,,1,3,4,1,,,,,,,,,,,,,,,,,6,7,2,1,3156.6,5,1,1,5,1,13,2,1,5
14674,1,6,2,1,1,1,2,,4,,,7,,,,11,,,,,,,7,2,11,1,,,,,,,,,,,,,,,,,7,8,3,1,3051.38,5,1,1,5,1,13,2,2,2
14676,1,1,4,2,1,1,2,3,4,5,6,,,9,,,,,,,,,3,1,4,1,1,,,,,,,1,,,,,,,,,23,24,11,1,18939.6,5,1,1,5,1,14,2,1,3
14696,2,12,7,2,1,1,2,3,,,,,,,,,,,,,,,1,3,2,1,,,,,,,,,,,,,,,,,12,13,11,1,5261,5,1,1,5,1,13,2,1,3
14700,2,12,1,10,1,1,2,3,4,5,6,,,,,11,,,,,,,5,11,1,,1,,1,,,,,,,,,1,,,,,12,13,11,1,3156.6,5,1,1,5,1,13,2,1,3
14718,1,4,3,9,1,,2,3,4,5,6,,,,,,,13,,,,,13,3,4,1,,,1,,,,,,,,,1,1,,,1,21,22,11,,1500,5,1,1,5,1,15,1,1,4
14719,1,3,9,,1,,2,3,4,5,6,,,,,,,13,,,,,4,3,13,1,,,1,,,,,,,,,1,1,,,1,21,22,11,,2000,5,1,1,5,1,15,1,2,3
14729,1,13,,,1,1,2,3,4,,6,,,,,,,13,,,,,1,13,4,1,,,,,,,,,,,,1,,,,,6,7,2,1,1443.6,4,1,0,5,1,4,1,2,6
14733,2,13,,,1,1,2,3,4,,,,,,,,,13,,,,,1,2,13,1,1,,1,,,,,,,,,,,,,,14,15,11,1,3000,4,1,0,5,1,9,3,1,3
14735,1,1,3,,1,1,2,3,4,,6,,,,,,,13,,,,,3,1,13,1,,,,,,,,,,,,1,,,,,6,7,2,1,1443.6,4,1,0,5,1,4,1,1,6
14736,1,4,3,6,1,1,2,3,4,5,,,,,,,,,,,,,3,4,5,1,,,,,,,,,,,,,,,,,8,9,3,,2104.4,5,1,1,5,1,13,2,2,2
14737,1,1,3,5,1,1,2,3,,,,,,,,,,,,,,,1,2,3,1,,,,,,,,,,,,,,,,,6,7,2,1,1443.6,5,1,1,5,1,4,1,2,2
14739,1,1,3,5,1,1,2,3,,,,,,,,,,,,,,,1,2,3,1,,,,,,,,,,,,,,,,,6,7,2,1,1443.6,5,1,1,5,1,4,1,2,3
14741,1,1,2,,1,1,2,,,,,,,,,,,,,,,,2,1,,1,,,,,,,,,,,,1,,,,,5,6,2,1,2037,5,1,1,5,1,6,1,2,2
14742,1,1,3,2,1,1,2,3,4,,,,,,10,,,,,,,,2,3,4,1,,,,,,,,,,,,,,,,,6,7,2,1,1804.5,5,1,1,5,1,4,1,2,2
14745,1,1,3,5,1,1,2,3,,,,,,,,,,,,,,,1,3,2,1,,,,,,,,,,,,,,,,,6,7,2,1,1443.6,4,1,0,5,1,4,1,2,2
14749,1,1,5,4,1,1,2,,4,,6,,8,,,,,,,,,,1,4,6,1,,,,1,,,,,,,,1,,,,,11,12,11,,3000,5,1,1,5,1,10,3,1,2
14754,1,5,1,3,1,1,2,3,,,,,,,,,,,,,,,1,2,3,1,,,,,,,,,,,,,,,,,6,7,2,1,1443.6,5,1,1,5,1,4,1,2,2
14766,1,1,3,2,1,1,2,3,,,,,,,,,,,,,,,3,1,2,1,,,,,,,,,,,,,,,,,6,7,2,1,1443.6,5,1,1,5,1,4,1,2,2
14771,1,10,2,8,1,1,2,,,,,7,,,,,12,,,,,,2,7,,1,,,,,,,,,,,,,,,,,9,10,3,1,873,5,1,1,5,1,6,1,2,2
14773,1,1,2,,1,1,2,,,,,,,,,,12,,,,,,2,12,1,1,,,,,,,,,,,,,,,,,4,5,2,1,1455,4,1,0,5,1,6,1,2,2
14782,1,4,3,5,1,1,2,3,4,,6,,,,,,,,,,,,4,3,2,1,,,,,,,,,,,,1,,,,,6,7,2,1,2887.2,5,1,1,5,1,16,1,1,3
14785,1,13,,,1,1,2,3,4,,6,,,,,,,,,,,,1,3,2,1,,,,,,,,,,,,,,,,,6,7,2,1,2037,4,1,0,5,1,6,1,1,4
14788,1,2,1,5,1,1,2,3,,,,,8,,,11,,,,,,,1,2,8,1,,,,,,,,,,,,,,,,,9,10,3,1,2328,4,1,0,5,1,6,1,2,1
14790,1,6,8,2,1,1,2,,,,,,,,,,,,,,,,2,1,,1,,,,,,,,,,,,,,,,,1,2,1,1,1551.39,5,1,1,5,1,6,1,2,2
14795,2,13,,,1,,2,3,,,,,,,,,,,,,,,2,3,,,1,,,,,,,,,,,,,,,,60,61,13,,2000,5,1,1,5,1,9,3,1,5
14799,1,2,1,3,1,1,2,3,4,,,,,,,,,,,,,,2,1,3,1,,,,,,,,,,,,,,,,,5,6,2,1,1804.5,4,1,0,5,1,4,1,2,3
14806,2,1,3,4,1,1,2,3,4,5,6,,,,10,,,,,,,,3,5,10,1,1,,,,,,,,,,,,,,,,7,8,3,,938.34,5,1,1,5,1,4,1,2,3
14807,1,2,6,1,1,1,2,,,,,7,,,,,,,,,,,7,2,1,1,,,,,,,,,,,,,,,,,9,10,3,1,1746,4,1,0,5,1,6,1,2,2
14809,2,10,1,2,1,1,2,,4,,,,,,,,,,,,,,2,4,1,1,,,,,,,,,,,,,,,,,7,8,3,1,2500,5,1,1,5,1,9,3,1,2
14813,1,1,2,3,1,1,2,3,4,,6,,,,,,,,,,,,1,2,3,1,,,,,,,,,,,,1,,,,,13,14,11,,1804.5,4,1,0,5,1,4,1,1,5
14814,1,1,3,2,1,1,2,3,4,5,6,,,,,11,12,,,,,,3,5,4,1,,,,,,,,,,,,1,,,,1,10,11,11,,1443.6,5,1,1,5,1,4,1,1,2
14821,1,2,1,5,1,1,2,3,4,5,,,,,,,,,,,,,2,5,1,1,,,,,,,,,,,,,,,,,3,4,2,,2328,5,1,1,5,1,6,1,2,2
14823,1,3,1,,1,1,2,3,,,,,,,,11,,,,,,,1,2,3,1,,,,,,,,,,,,,,,,1,6,7,2,1,1804.5,5,1,1,5,1,4,1,2,2
14825,1,2,4,1,1,1,2,3,4,,6,,,,,,12,,,,,,12,4,2,1,,,,,,,,,,,,,,,,,6,7,2,1,1443.6,5,1,1,5,1,4,1,2,4
14829,1,1,5,2,1,1,2,3,,,,,,,,,,,,,,,2,3,1,1,,,,,,,,,,,,,,,,,7,8,3,1,2165.4,5,1,1,5,1,2,1,2,3
14834,1,1,3,,1,1,2,3,,,,,,,10,,,13,,,,,2,3,1,1,,,,,,,,,,,,1,,,,,6,7,2,1,1443.6,5,1,1,5,1,4,1,2,2
14836,1,1,2,3,1,1,2,3,,,,,,,,,,,,,,,2,1,3,1,,,,,,,,,,,,1,,,,,6,7,2,1,1571.4,4,1,0,5,1,6,1,2,2
14839,1,2,1,3,1,1,2,3,,,,,,,,,,,,,,,2,1,3,1,,,,,,,,,,,,1,,,,,5,6,2,1,1455,4,1,0,5,1,6,1,2,2
14840,1,7,1,5,1,1,2,3,,,,,,,,,,,,,,,1,2,3,1,,,,,,,,,,,,,,,,,7,8,3,1,1443.6,5,1,1,5,1,4,1,2,2
14842,2,13,,,1,,2,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,12,13,11,,4000,5,1,1,5,1,9,3,1,5
14843,1,1,7,,1,1,2,3,4,5,,,,,,11,,,,,,,3,11,2,1,,,,,,,,,,,,,,,,,6,7,2,1,1443.6,5,1,1,5,1,4,1,2,2
14847,1,1,2,7,1,1,2,3,,5,6,,,,,,,,,,,,1,2,5,1,,,,,,,,,,,,1,,,,,10,11,11,1,2000,5,1,1,5,1,9,3,1,2
14849,2,1,3,2,1,1,2,3,,,,,,,,,,,,,,,1,2,3,1,,,,,,,,,,,,,,,,1,6,7,2,,2165.4,5,1,1,5,1,4,1,2,2
14852,1,3,2,1,1,1,2,3,4,,6,,,,,,,,,,,,3,2,1,1,,,,,,,,,,,,1,,,,,11,12,11,1,3000,4,1,0,5,1,9,3,2,2
14854,1,1,2,3,1,1,2,3,4,5,,,,,,11,,,,,,,3,2,11,1,,,,,,,,,,,,,,,,,6,7,2,1,1804.5,5,1,1,5,1,4,1,2,2
14856,1,3,11,4,1,1,,3,4,5,6,,,,10,,,,,,,,3,4,1,1,1,,,,,,,,,1,,,,,,,30,31,12,1,4000,5,1,1,5,1,9,3,2,4
14862,2,13,,,1,1,2,3,,,,,,,,,,,,,,,2,3,1,,,,,,,,,,,,1,1,,,,,29,30,11,,1939.23,5,1,1,5,1,6,1,2,1
14863,1,1,4,2,1,1,2,,4,5,,,,,,,12,,,,,,12,5,2,1,,,,,,,,,,,,,,,,,6,7,2,1,3878.47,5,1,1,5,1,97,4,2,3
14865,2,13,,,1,1,2,3,,5,6,,8,,10,,,,,,,,2,8,1,,,,,,,,,,,,,1,,,,1,147,148,14,,3878.47,5,1,1,5,1,6,1,2,3
14869,2,1,2,4,1,,,3,4,,,,,,,11,,,,,,,3,4,11,1,,1,,1,,,,,,,,1,,,,,99,100,14,1,1500,5,1,1,5,1,9,3,2,1
14876,1,1,4,3,1,,2,,4,5,6,,,,,,,,,,,,4,5,6,1,,,,,,,,1,,,,1,,,,,13,14,11,1,2630.5,5,1,1,5,1,12,2,2,3
14877,1,2,4,,1,,2,3,4,5,6,,,,,,,,,,,,4,5,3,1,,,,,,,,1,,,,1,,,,,13,14,11,1,3156.6,5,1,1,5,1,12,2,2,2
14878,2,10,13,11,1,,2,3,,5,6,,,,,,,,,,,,6,5,3,1,,,,,,,,,,,,1,,,,1,14,15,11,1,3156.6,5,1,1,5,1,97,4,2,3
14880,2,1,3,4,1,1,2,3,4,5,6,,,,,,,,,,,,1,3,4,1,,,1,,,,,,1,,,,,,,,14,15,11,1,2630.5,5,1,1,5,1,12,2,2,3
14885,1,4,1,3,1,1,2,3,4,5,6,,,,,,,,,,,,5,1,3,1,,,1,,,,,,1,,,,,,,,13,14,11,1,2630.5,5,1,1,5,1,12,2,1,3
14891,1,3,4,10,1,,,3,4,5,6,,,,,,,,,,,,3,4,6,1,,,,,,,,,,,,,,,,,6,7,2,,3156.6,5,1,1,5,1,13,2,2,5
14892,2,13,,,1,1,2,3,4,,,,,,,,,,,,,,3,1,2,1,,,,,,,,,,,,1,,,,,13,14,11,1,2200,5,1,1,5,1,9,3,2,2
14906,2,4,13,3,1,,,3,4,,6,,,,,,,,,,,,4,3,6,1,,,,,,,,1,,,,1,1,1,,1,13,14,11,1,2125,5,1,1,5,1,97,4,1,4
14913,2,3,8,2,1,1,2,3,4,5,6,,,,10,11,12,,,,,,1,5,3,1,,,,,,,,,,,,,,1,,,13,14,11,,3156.6,5,1,1,5,1,13,2,1,3
14918,1,1,4,10,1,1,2,3,4,5,6,,,,,,,,,,,,5,3,4,1,,,,,,,,,1,,,1,1,1,1,1,18,19,11,1,5261,5,1,1,5,1,97,4,2,3
14921,1,1,4,10,1,1,2,3,4,5,6,,,,,,,,,,,,1,5,6,1,,,,,,,,,1,,,1,1,1,1,1,18,19,11,1,5261,5,1,1,5,1,97,4,1,2
14940,2,12,1,4,1,1,2,3,4,5,6,,,,,,,,,,,,4,6,5,1,,,,,,,,,1,,,1,,,,,6,7,2,1,4208.8,5,1,1,5,1,13,2,1,6
14966,1,6,4,12,1,1,2,3,4,,6,7,8,,,,12,,,,,,8,12,3,1,,,,,,,,,,,,1,1,1,,1,12,13,11,1,4000,5,1,1,5,1,9,3,2,6
14967,1,6,10,12,1,1,2,3,4,,6,7,8,,,,12,,,,,,8,3,12,1,,,,,,,,,,,,1,1,1,,1,12,13,11,1,4000,5,1,1,5,1,9,3,2,6
14986,2,1,7,10,1,,2,3,4,,,,,,,11,,,,,,,4,11,3,1,,,,,,,,,,,,,,,,,20,21,11,1,5000,5,1,1,5,1,9,3,2,2
14987,2,1,4,3,1,1,2,3,4,,6,,,,,11,,,,,,,3,4,6,1,,,,,,,,,,,,,,,,,20,21,11,1,5000,5,1,1,5,1,9,3,2,5
14997,2,1,3,5,1,1,,,4,5,,,,,,,,,,,,,5,1,4,1,,1,,,,,,,,,,,,,,1,8,9,3,1,1250,5,1,1,5,1,9,3,1,3
15003,1,10,1,4,1,1,2,3,4,,,,,,,11,,,,,,,1,2,3,1,,,,,,,,,,,,1,,,,,10,11,11,1,1443.6,5,1,1,5,1,4,1,1,5
15004,2,13,11,4,1,,2,3,4,5,6,7,,,10,11,,,,,,,10,3,7,1,,,,,,,,,,,,,,,,,13,14,11,,3000,5,1,1,5,1,9,3,2,2
15015,1,1,3,4,1,1,2,3,4,5,6,,,,,,,,,,,,5,4,1,1,,,,,,,,,,,,1,,,,1,14,15,11,1,3156.6,5,1,1,5,1,13,2,1,2
15018,1,1,2,4,1,1,2,3,,,,,,,,,,,,,,,1,3,2,1,,,,,,,,,,,,,,,,,9,10,3,1,7218,4,1,0,5,1,4,1,2,6
15034,1,2,4,6,1,1,2,3,4,5,6,,,,,,,13,,,,,13,2,6,1,,,,,,,,,,,,,,,,,90,91,14,,8000,5,1,1,5,1,9,3,2,2
15040,1,9,4,1,1,1,2,3,4,5,6,,,,,,12,13,,,,,13,4,1,1,1,,,,,,,,,,,,,,,,90,91,14,,8000,5,1,1,5,1,9,3,2,3
15041,1,7,,,1,1,2,,,,,,,,,11,,,,,,,11,1,2,1,,,,,,,,,,,,,,,,,5,6,2,1,7218,5,1,1,5,1,4,1,2,3
15044,1,2,,,1,1,2,,,,,,,,,,,,,,,,2,1,,1,,,,,,,,,,,,,,,,,9,10,3,1,2887.2,4,1,0,5,1,4,1,2,2
15050,1,1,3,10,1,1,2,3,4,,6,,,,,11,,,,,,,1,3,6,1,,,,,,,,,,,,,,,,,9,10,3,1,1443.6,5,1,1,5,1,4,1,2,2
15061,1,3,1,2,1,1,2,3,4,,,,,,,,,,,,,,3,4,1,1,,,,,,,,1,,,,1,,,,,7,8,3,1,2887.2,4,1,0,5,1,4,1,2,4
15062,2,13,,,1,1,2,3,4,,,,,,,11,,,,,,,3,1,2,1,1,,,,,,,,,1,,,,,,,24,25,11,1,4000,5,1,1,5,1,9,3,1,2
15063,1,1,3,2,1,1,2,3,4,,,,,,,,,,,,,,3,4,1,1,,,,,,,,1,,,,1,,,,,7,8,3,1,2165.4,4,1,0,5,1,4,1,2,3
15065,1,1,7,2,1,1,2,3,4,,6,,,,,11,,,,,,,11,1,3,1,,,,,,,,,,,,1,,,,,7,8,3,1,4330.8,4,1,0,5,1,4,1,1,3
15066,1,1,4,2,1,1,2,3,4,5,6,,,,,,,,,,,,4,2,5,1,,,,,,,,,,,,1,,,,,15,16,11,,1000,5,1,1,5,1,9,3,2,2
15069,2,13,11,,1,,2,3,,,,,,,,,12,,,,,,12,3,2,,,,,,,,,,,,,,1,,,,20,21,11,1,5000,5,1,1,5,1,97,4,2,5
15070,1,1,3,2,1,1,2,3,4,5,,,,,,,,,,,,,3,2,4,1,,,,,,,,,,,,1,,,,1,13,14,11,1,2327.08,5,1,1,5,1,4,1,2,5
15071,1,1,3,2,1,1,2,3,,,,,,,,,12,,,,,,1,2,12,1,,,,,,,,,,,,1,,,,1,13,14,11,1,3609,4,1,0,5,1,4,1,2,4
15079,1,2,3,1,1,1,2,3,4,5,,,,,,,,,,,,,2,3,1,1,,,,,,,,,,,,1,,,,1,13,14,11,,2165.4,5,1,1,5,1,4,1,1,2
15081,1,1,3,5,1,1,2,3,,,6,,,,,,,,,,,,1,2,3,1,,,,,,,,,,,,,,,,1,8,9,3,1,3609,5,1,1,5,1,4,1,2,2
15083,1,1,3,11,1,1,2,3,,,6,,,,,11,,,,,,,3,1,11,,,,,,,,,,,,,,,,,1,6,7,2,1,5774.4,5,1,1,5,1,4,1,2,3
15084,2,1,3,2,1,1,2,3,,,6,,,,,,12,,,,,,1,2,3,1,,,,,,,,,,,,,,,,,26,27,11,,5429.85,5,1,1,5,1,8,4,2,4
15087,1,1,2,3,1,1,2,3,4,,6,,8,,,,,,,,,,2,3,4,1,,,,,,,,,,,,1,,1,,,11,12,11,,1443.6,5,1,1,5,1,4,1,1,2
15088,1,1,2,8,1,,2,,,,,,8,,,,12,,,,,,12,8,2,1,,,,,,,,,,,,,,,,,5,6,2,1,1321.24,5,1,1,5,1,10,3,2,2
15102,1,3,2,4,1,1,2,3,4,,6,,,,,,12,,14,,,,3,4,2,1,1,,,,,,,1,,,,1,,,,1,63,64,13,1,10000,5,1,1,5,1,4,1,2,4
15108,1,2,1,3,1,1,2,3,4,,,,,,,,,,,,,,3,1,4,1,,,,,,,,,,,,1,,,,,6,7,2,1,1443.6,5,1,1,5,1,4,1,2,2
15116,1,3,4,1,1,1,2,3,4,5,6,,,,,,,,,,,,3,1,4,1,,,,,,,,,,,,,,,,,6,7,2,,4200,5,1,1,5,1,9,3,1,4
15121,2,2,4,13,1,,2,3,4,5,6,,,,,11,12,,,,,,2,12,4,,,,,,,,,,,,,1,,,,,15,16,11,,2000,4,1,0,5,1,15,1,2,2
15122,2,12,1,2,1,1,2,3,4,,6,,,,,,,,,,,,3,4,6,1,1,,,,,,,,,,,,,,,1,26,27,11,1,4000,5,1,1,5,1,9,3,1,6
15124,1,1,2,3,1,1,2,3,4,5,,,,,,,,,,,,,1,2,4,1,,1,,,,,,,,,,,,1,,,8,9,3,1,1684.2,5,1,1,5,1,4,1,2,5
15129,1,2,4,3,1,1,2,3,4,,6,,,,,,,,,,,,3,4,2,1,1,,1,,,,,,,,,,,,1,1,10,11,11,1,2406,4,1,0,5,1,4,1,2,2
15131,2,1,3,4,1,,2,3,4,5,6,,,,,11,12,13,,,,,13,3,4,1,,,,,,,,,,,,1,,,,,10,11,11,,3000,5,1,1,5,1,9,3,1,2
15134,1,2,4,3,1,1,2,3,4,5,,,,,,,,,,,,,4,2,3,1,,,,,,,,,,,,,,,,,6,7,2,,3700,5,1,1,5,1,9,3,2,5
15137,1,1,3,2,1,1,2,3,4,5,,,,,10,11,,,,,,,5,2,11,1,,,,,,,,,,,,1,,1,1,,11,12,11,,2887.2,4,1,0,5,1,4,1,2,2
15141,1,2,4,3,1,1,2,3,4,5,6,,8,,,11,,,,,,,2,5,11,1,,,,,,,,,,,,1,,,,1,9,10,3,1,3609,5,1,1,5,1,4,1,1,2
15155,2,13,,,1,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,239,240,14,,11984,5,1,1,5,1,2,1,2,4
15166,1,4,3,7,1,1,2,3,4,5,6,,,,,,,,,,,,1,3,4,1,,,,,,,,,,,,,,,,,7,8,3,1,4000,4,1,0,5,1,9,3,1,4
15167,1,3,5,,1,,,3,4,5,6,,,,10,,,,,,,,3,6,5,1,,,1,1,,,,,,,,1,,,,1,16,17,11,1,2000,4,1,0,5,1,12,2,1,2
15168,1,3,4,6,1,1,2,3,4,5,6,,8,9,10,,,,,,,,3,5,8,1,,,,,,,,,,,,1,,,1,1,36,37,12,1,4734.9,5,1,1,5,1,13,2,2,2
15177,1,1,2,7,1,1,2,,4,,,7,,,,,,,,,,,2,1,,1,,,,,,,,,,,,1,,,,,12,13,11,,2887.2,5,1,1,5,1,4,1,2,2
15178,1,1,2,3,1,1,2,3,4,,6,,,,,,,,,,,,3,2,1,1,,,,,,,,,,,,1,,,,,12,13,11,,3609,5,1,1,5,1,4,1,2,2
15179,1,2,1,3,1,1,2,3,4,,6,,,,,,,,,,,,1,2,3,1,,,,,,,,,,,,1,,,,,11,12,11,,3609,5,1,1,5,1,4,1,2,2
15184,1,1,2,4,1,1,2,3,4,5,6,,,,,,,,,,,,1,5,3,1,,,,,,,,,,,,,,,,,14,15,11,,3367.04,5,1,1,5,1,97,4,2,3
15185,1,3,4,1,1,1,2,3,4,,6,,,,,,,,,,,,3,4,1,1,,,,,,,,,,,,1,,,,,6,7,2,,1804.5,5,1,1,5,1,4,1,1,2
15189,1,4,12,3,1,1,2,3,4,5,6,,,,,,,,,,,,1,2,3,1,,,,,,,,,,,,,,,,,14,15,11,,3472.26,4,1,0,5,1,97,4,2,2
15190,1,3,4,1,1,1,2,3,4,,6,,,,,,,,,,,,3,4,2,1,,,,,,,,,,,,1,,,,,6,7,2,,1082.7,5,1,1,5,1,4,1,1,2
15204,2,4,7,1,1,,2,3,4,5,6,,,,10,,12,,,,,,2,4,6,1,,,,,,,,,,,,,,,,,10,11,11,,2000,5,1,1,5,1,9,3,2,6
15215,2,4,10,3,1,1,2,3,4,,6,,,,,,,,,,,,3,4,2,1,,,,,,,,,,,,,,,,,4,5,2,,6000,5,1,1,5,1,9,3,2,5
15231,1,8,2,1,1,1,2,,,,,,,,,,12,,,,,,12,2,1,1,,,,,,,,,,,,,,,,,16,17,11,1,15513.86,5,1,1,5,1,10,3,2,1
15232,1,10,1,3,1,1,2,,,,,,,,,,12,,,,,,12,2,1,1,,,,,,,,,,,,,,,,,16,17,11,1,15513.86,5,1,1,5,1,10,3,2,4
15233,1,2,3,1,1,1,2,3,,,,,,,,,,,,,,,1,2,3,1,,,,,,,,,,,,,,1,,,8,9,3,1,7218,4,1,0,5,1,4,1,2,2
15235,1,10,1,2,1,1,2,3,,,,,,,,,,,,,,,1,2,3,1,,,,,,,,,,,,,,,,,7,8,3,1,3609,5,1,1,5,1,4,1,2,5
15236,1,1,3,4,1,1,2,3,4,5,6,,,,,11,,,,,,,11,5,4,1,,,,,,,,,,,,,,,,1,6,7,2,1,2887.2,5,1,1,5,1,4,1,1,2
15254,2,6,4,2,1,,2,,4,,6,7,,,,,12,,,,,,12,7,4,1,,,,,,,,,,,,1,,,,1,6,7,2,1,4000,4,1,0,5,1,9,3,2,2
15255,1,1,4,7,1,1,2,,,,6,,,,,11,,,,,,,11,6,1,1,,,,,,,,,,,,1,,,,1,6,7,2,1,4000,5,1,1,5,1,9,3,1,5
15259,1,3,9,4,1,,2,3,4,,6,,,,,,,,,,,,3,4,2,1,,,,,,,,,,,,,,,,1,9,10,3,1,7074,5,1,1,5,1,8,4,2,2
15260,1,7,10,3,1,1,2,3,,,6,,,,,11,,,,,,,11,3,6,1,,,,,,,,,,,,1,,,,,6,7,2,1,3500,5,1,1,5,1,9,3,1,3
15262,1,1,3,12,1,1,2,,4,,,,,,,,,13,,,,,1,4,13,1,,,,,,,,1,,,,1,,,,1,13,14,11,1,4000,5,1,1,5,1,9,3,1,3
15263,1,4,3,9,1,1,2,3,4,,,,,,,,,13,,,,,3,4,13,1,,,,,,,,1,,,,1,,,,1,13,14,11,1,4000,5,1,1,5,1,9,3,2,3
15264,1,1,3,4,1,1,2,3,4,,6,,,,,,,,,,,,3,4,6,1,,,,,,,,,,,,,,,,1,6,7,2,1,5659.2,5,1,1,5,1,8,4,1,3
15266,1,1,2,10,1,,2,,4,,6,,,,,,,,,,,,4,6,2,1,,,,,,,,,,,,,,,,,6,7,2,1,4208.8,4,1,0,5,1,97,4,2,4
15267,1,3,4,1,1,,2,,4,,6,,,,,,,,,,,,4,6,2,1,,,,,,,,,,,,,,,,,6,7,2,1,2630.5,5,1,1,5,1,97,4,1,1
15270,1,4,3,7,1,,2,3,4,5,6,,8,,,11,,,,,,,6,5,4,1,,,1,,,,,,,,,,,1,,,31,32,12,1,5261,5,1,1,5,1,97,4,2,6
15273,1,1,4,3,1,,2,3,4,,6,,,,,,,,,,,,4,3,6,1,,,,,,,,1,1,1,,1,,,,1,25,26,11,1,3682.7,5,1,1,5,1,97,4,1,4
15280,1,4,12,3,1,,2,,4,5,,,,,,11,,,,,,,5,11,4,1,,,,,,,,,,,,,,,,,6,7,2,,2525.28,5,1,1,5,1,13,2,1,2
15293,1,1,4,3,1,1,2,3,4,5,6,,,9,,,,13,,,,,1,3,6,1,,,,1,,,,,,1,,1,1,1,1,,29,30,11,1,5376,5,1,1,5,1,15,1,2,3
15304,2,1,3,5,1,1,2,3,4,,6,,,,,11,,,,,,,1,3,4,1,,,,,,,,,,,,1,,,,1,16,17,11,,3156.6,5,1,1,5,1,12,2,1,2
15315,1,6,4,2,1,1,2,,4,,,7,,,,,,,,,,,7,2,,1,,,,,,,,,,,,,,,,,5,6,2,,2100,5,1,1,5,1,97,4,1,2
15316,1,4,11,7,1,1,,,4,,,,,9,10,11,,,,,,,1,10,9,,,,,,,,,,,1,,,,,,,3,4,2,1,1683.52,4,1,0,5,1,97,4,1,2
15317,1,1,3,5,1,,2,3,4,5,,,,,,,,,,,,,3,4,2,1,,,1,,,,,,,,,,,,,,9,10,3,1,4208.8,4,1,0,5,1,97,4,2,2
15319,1,3,4,1,1,1,2,3,4,5,6,,,,,,,,,,,,4,1,5,1,,,1,,,,,,,,,,,,,,9,10,3,1,4208.8,5,1,1,5,1,97,4,1,3
15322,2,1,3,8,1,1,,3,4,,,,,,,,,,,,,,1,3,4,,,,,,,,,1,1,,,1,,,,,63,64,13,1,3156.6,5,1,1,5,1,13,2,1,3
15324,2,10,1,4,1,1,,,4,,6,,,,,11,,,,,,,6,4,11,1,,,,,,,,,,,,,,,,,8,9,3,,1683.52,5,1,1,5,1,97,4,1,3
15337,1,3,4,1,1,1,2,3,4,5,6,,,,,11,,,,,,,5,4,3,1,,,1,,,,,,,,,,,,,1,6,7,2,1,3682.7,5,1,1,5,1,13,2,2,3
15340,1,13,7,10,1,1,2,3,4,5,6,,,,,11,,13,,,,,11,3,1,1,,,,,,,,,,,,,,,,1,7,8,3,,2600,5,1,1,5,1,9,3,1,2
15369,2,13,4,1,1,1,2,3,4,5,6,,,,10,11,,,,,,,11,1,4,1,1,,,,,,,,,,,1,,,,,12,13,11,,3000,5,1,1,5,1,9,3,1,2
15378,1,10,12,4,1,,2,3,4,5,6,,,,,,,,,,,,4,5,3,1,,,,,,,,,,,,1,,,,,7,8,3,1,6000,4,1,0,5,1,9,3,2,4
15382,1,4,11,12,1,,2,3,4,5,6,,,,,,,,,,,,5,3,4,1,,,,,,,,,,,,1,,,,,6,7,2,1,7000,4,1,0,5,1,9,3,2,4
15387,1,1,3,4,1,1,2,3,4,5,6,,,,,,,,,,,,4,3,5,1,,,,,,,,,1,,,,,,,,5,6,2,1,5000,5,1,1,5,1,9,3,1,4
15388,1,2,1,4,1,,2,,4,,,,,,,11,,,,,,,2,4,11,1,,,,,,,,,,,,,,,,,6,7,2,1,1804.5,4,1,0,5,1,4,1,2,2
15389,1,2,1,3,1,,2,3,,,,,,,,11,,,,,,,2,3,11,1,,,1,,,,,,,,,,,,,,8,9,3,,1443.6,5,1,1,5,1,4,1,2,2
15392,1,1,2,4,1,,2,3,4,5,,,,,,,12,,,,,,4,3,2,1,,,,,,,,,,,,,,,,,4,5,2,1,1455,5,1,1,5,1,6,1,2,2
15398,1,1,2,5,1,,2,,4,,6,,,,,,,,,,,,2,6,4,1,,,,,,,,,,,,,,,,,5,6,2,1,1455,5,1,1,5,1,6,1,2,2
15401,1,1,2,4,1,,2,3,4,,,,,,,,,,,,,,2,3,4,1,,,,,,,,,,,,,,,,,5,6,2,1,873,5,1,1,5,1,6,1,2,1
15402,1,9,3,1,1,,2,3,,,,,,,,,,13,,,,,13,3,2,1,,,,,,,,,,1,,,,,,,10,11,11,1,3609,4,1,0,5,1,4,1,1,5
